city,locality,area_type,road_width_category,heavy_vehicle_allowed,peak_hour_restriction,congestion_level,last_mile_difficulty,remarks
Kolkata,Area_379,URBAN,MEDIUM,True,True,LOW,4,generated
Kolkata,Area_380,RURAL,MEDIUM,True,True,MEDIUM,4,generated
Bengaluru,Area_381,URBAN,NARROW,False,True,LOW,1,generated
Delhi,Area_382,OLD_CITY,WIDE,True,False,LOW,3,generated
Mumbai,Area_383,URBAN,WIDE,True,True,MEDIUM,2,generated
Pune,Area_384,RURAL,NARROW,False,True,MEDIUM,3,generated
Delhi,Area_385,URBAN,NARROW,False,False,HIGH,5,generated
Chennai,Area_386,OLD_CITY,MEDIUM,True,False,LOW,3,generated
Chennai,Area_387,URBAN,WIDE,False,True,HIGH,1,generated
Delhi,Area_388,URBAN,MEDIUM,True,False,MEDIUM,5,generated
Chennai,Area_389,OLD_CITY,WIDE,False,False,LOW,2,generated
Hyderabad,Area_390,URBAN,NARROW,True,False,LOW,3,generated
Delhi,Area_391,URBAN,MEDIUM,True,False,HIGH,5,generated
Chennai,Area_392,RURAL,MEDIUM,False,False,HIGH,4,generated
Kolkata,Area_393,URBAN,NARROW,True,False,HIGH,2,generated
Delhi,Area_394,URBAN,MEDIUM,True,True,MEDIUM,4,generated
Bengaluru,Area_395,URBAN,MEDIUM,False,True,LOW,4,generated
Mumbai,Area_396,URBAN,WIDE,True,True,LOW,5,generated
Mumbai,Area_397,URBAN,MEDIUM,False,False,HIGH,3,generated
Delhi,Area_398,RURAL,MEDIUM,True,False,HIGH,1,generated
Chennai,Area_399,URBAN,NARROW,False,True,MEDIUM,5,generated
Bengaluru,Area_400,RURAL,WIDE,False,False,MEDIUM,4,generated
Kolkata,Area_401,URBAN,MEDIUM,True,True,HIGH,4,generated
Hyderabad,Area_402,URBAN,MEDIUM,True,False,LOW,3,generated
Delhi,Area_403,URBAN,MEDIUM,True,False,HIGH,4,generated
Bengaluru,Area_404,RURAL,WIDE,False,True,MEDIUM,3,generated
Delhi,Area_405,RURAL,WIDE,True,True,HIGH,2,generated
Mumbai,Area_406,RURAL,NARROW,True,True,MEDIUM,3,generated
Hyderabad,Area_407,URBAN,NARROW,False,False,MEDIUM,5,generated
Hyderabad,Area_408,OLD_CITY,NARROW,True,False,HIGH,1,generated
Hyderabad,Area_409,URBAN,WIDE,False,True,MEDIUM,2,generated
Kolkata,Area_410,OLD_CITY,MEDIUM,True,True,LOW,3,generated
Chennai,Area_411,OLD_CITY,MEDIUM,True,True,MEDIUM,3,generated
Hyderabad,Area_412,URBAN,NARROW,True,True,MEDIUM,5,generated
Pune,Area_413,OLD_CITY,WIDE,True,False,HIGH,4,generated
Mumbai,Area_414,RURAL,NARROW,True,True,LOW,3,generated
Bengaluru,Area_415,RURAL,WIDE,False,False,HIGH,2,generated
Delhi,Area_416,OLD_CITY,WIDE,True,True,MEDIUM,2,generated
Chennai,Area_417,RURAL,WIDE,True,False,HIGH,1,generated
Kolkata,Area_418,URBAN,WIDE,True,True,HIGH,1,generated
Pune,Area_419,URBAN,WIDE,True,True,MEDIUM,5,generated
Delhi,Area_420,OLD_CITY,NARROW,True,False,MEDIUM,1,generated
Mumbai,Area_421,OLD_CITY,MEDIUM,True,False,LOW,2,generated
Bengaluru,Area_422,URBAN,NARROW,True,False,HIGH,1,generated
Delhi,Area_423,URBAN,MEDIUM,False,False,MEDIUM,3,generated
Mumbai,Area_424,RURAL,WIDE,False,False,MEDIUM,4,generated
Pune,Area_425,RURAL,MEDIUM,True,True,MEDIUM,5,generated
Mumbai,Area_426,RURAL,NARROW,True,False,MEDIUM,5,generated
Bengaluru,Area_427,RURAL,WIDE,False,False,LOW,4,generated
Pune,Area_428,RURAL,NARROW,True,False,HIGH,1,generated
Hyderabad,Area_429,OLD_CITY,MEDIUM,True,False,LOW,4,generated
Hyderabad,Area_430,RURAL,NARROW,False,False,LOW,2,generated
Mumbai,Area_431,RURAL,MEDIUM,True,False,LOW,2,generated
Pune,Area_432,OLD_CITY,NARROW,True,False,LOW,4,generated
Delhi,Area_433,OLD_CITY,MEDIUM,True,True,LOW,3,generated
Pune,Area_434,RURAL,NARROW,True,False,MEDIUM,2,generated
Pune,Area_435,URBAN,NARROW,True,True,MEDIUM,3,generated
Kolkata,Area_436,RURAL,NARROW,False,False,LOW,2,generated
Kolkata,Area_437,OLD_CITY,WIDE,True,True,LOW,2,generated
Mumbai,Area_438,OLD_CITY,MEDIUM,True,True,HIGH,4,generated
Delhi,Area_439,OLD_CITY,NARROW,True,False,HIGH,1,generated
Mumbai,Area_440,URBAN,NARROW,True,True,MEDIUM,2,generated
Bengaluru,Area_441,OLD_CITY,NARROW,False,False,HIGH,5,generated
Chennai,Area_442,URBAN,MEDIUM,True,False,LOW,1,generated
Kolkata,Area_443,URBAN,NARROW,False,True,LOW,1,generated
Pune,Area_444,URBAN,MEDIUM,True,True,HIGH,3,generated
Kolkata,Area_445,OLD_CITY,NARROW,True,False,MEDIUM,5,generated
Mumbai,Area_446,URBAN,WIDE,True,False,MEDIUM,2,generated
Chennai,Area_447,URBAN,MEDIUM,True,False,MEDIUM,5,generated
Delhi,Area_448,URBAN,WIDE,False,False,MEDIUM,1,generated
Kolkata,Area_449,URBAN,WIDE,True,False,LOW,3,generated
Bengaluru,Area_450,URBAN,WIDE,True,False,LOW,5,generated
Pune,Area_451,URBAN,MEDIUM,True,False,LOW,4,generated
Kolkata,Area_452,OLD_CITY,NARROW,False,False,HIGH,1,generated
Hyderabad,Area_453,RURAL,MEDIUM,False,False,MEDIUM,3,generated
Mumbai,Area_454,URBAN,MEDIUM,True,False,HIGH,4,generated
Mumbai,Area_455,URBAN,NARROW,True,False,LOW,1,generated
Chennai,Area_456,RURAL,NARROW,True,False,MEDIUM,3,generated
Delhi,Area_457,OLD_CITY,NARROW,True,False,MEDIUM,4,generated
Chennai,Area_458,RURAL,WIDE,False,False,LOW,3,generated
Bengaluru,Area_459,OLD_CITY,WIDE,True,False,LOW,5,generated
Kolkata,Area_460,URBAN,WIDE,True,False,LOW,1,generated
Chennai,Area_461,OLD_CITY,NARROW,True,False,MEDIUM,4,generated
Kolkata,Area_462,RURAL,MEDIUM,False,False,HIGH,4,generated
Kolkata,Area_463,RURAL,MEDIUM,False,False,MEDIUM,1,generated
Delhi,Area_464,URBAN,WIDE,True,False,HIGH,1,generated
Hyderabad,Area_465,RURAL,NARROW,True,False,MEDIUM,2,generated
Delhi,Area_466,OLD_CITY,NARROW,False,True,HIGH,1,generated
Pune,Area_467,URBAN,NARROW,True,True,MEDIUM,1,generated
Delhi,Area_468,OLD_CITY,NARROW,False,True,LOW,3,generated
Hyderabad,Area_469,OLD_CITY,NARROW,False,False,LOW,1,generated
Kolkata,Area_470,URBAN,MEDIUM,True,False,LOW,4,generated
Bengaluru,Area_471,OLD_CITY,NARROW,True,False,MEDIUM,2,generated
Pune,Area_472,URBAN,WIDE,False,False,HIGH,2,generated
Hyderabad,Area_473,RURAL,NARROW,True,False,MEDIUM,1,generated
Mumbai,Area_474,OLD_CITY,MEDIUM,True,False,LOW,1,generated
Bengaluru,Area_475,URBAN,NARROW,False,False,MEDIUM,2,generated
Kolkata,Area_476,URBAN,NARROW,True,False,HIGH,3,generated
Chennai,Area_477,OLD_CITY,WIDE,False,True,MEDIUM,2,generated
Chennai,Area_478,OLD_CITY,NARROW,True,True,MEDIUM,4,generated
Delhi,Area_479,RURAL,NARROW,True,False,LOW,5,generated
Mumbai,Area_480,URBAN,MEDIUM,False,True,MEDIUM,4,generated
Pune,Area_481,OLD_CITY,NARROW,False,True,LOW,4,generated
Hyderabad,Area_482,RURAL,WIDE,True,False,LOW,1,generated
Hyderabad,Area_483,OLD_CITY,WIDE,False,True,LOW,1,generated
Bengaluru,Area_484,OLD_CITY,WIDE,True,True,LOW,4,generated
Kolkata,Area_485,URBAN,NARROW,True,False,MEDIUM,1,generated
Delhi,Area_486,RURAL,MEDIUM,False,True,LOW,4,generated
Pune,Area_487,OLD_CITY,MEDIUM,False,True,MEDIUM,2,generated
Hyderabad,Area_488,URBAN,WIDE,True,False,LOW,3,generated
Mumbai,Area_489,OLD_CITY,WIDE,False,True,MEDIUM,5,generated
Bengaluru,Area_490,URBAN,NARROW,True,True,HIGH,3,generated
Bengaluru,Area_491,OLD_CITY,WIDE,True,False,HIGH,1,generated
Hyderabad,Area_492,RURAL,MEDIUM,False,True,MEDIUM,3,generated
Delhi,Area_493,OLD_CITY,NARROW,True,False,HIGH,4,generated
Pune,Area_494,RURAL,WIDE,True,True,MEDIUM,3,generated
Hyderabad,Area_495,RURAL,NARROW,True,False,HIGH,2,generated
Bengaluru,Area_496,OLD_CITY,NARROW,True,False,HIGH,5,generated
Chennai,Area_497,URBAN,WIDE,False,True,HIGH,3,generated
Pune,Area_498,OLD_CITY,NARROW,False,False,MEDIUM,4,generated
Chennai,Area_499,URBAN,MEDIUM,True,True,LOW,4,generated
Kolkata,Area_500,RURAL,WIDE,False,False,MEDIUM,1,generated
Mumbai,Area_501,URBAN,NARROW,True,False,MEDIUM,3,generated
Chennai,Area_502,RURAL,MEDIUM,True,True,MEDIUM,4,generated
Kolkata,Area_503,OLD_CITY,WIDE,False,False,HIGH,3,generated
Kolkata,Area_504,OLD_CITY,NARROW,True,False,MEDIUM,5,generated
Kolkata,Area_505,RURAL,WIDE,True,True,LOW,1,generated
Chennai,Area_506,RURAL,NARROW,True,True,HIGH,5,generated
Mumbai,Area_507,RURAL,MEDIUM,True,False,HIGH,4,generated
Chennai,Area_508,URBAN,WIDE,False,False,LOW,1,generated
Delhi,Area_509,OLD_CITY,NARROW,True,False,HIGH,5,generated
Kolkata,Area_510,RURAL,NARROW,True,True,LOW,3,generated
Mumbai,Area_511,OLD_CITY,WIDE,False,False,HIGH,3,generated
Bengaluru,Area_512,URBAN,NARROW,True,False,LOW,4,generated
Pune,Area_513,OLD_CITY,NARROW,False,False,LOW,3,generated
Delhi,Area_514,RURAL,WIDE,True,True,MEDIUM,5,generated
Delhi,Area_515,RURAL,WIDE,True,False,MEDIUM,3,generated
Mumbai,Area_516,OLD_CITY,MEDIUM,False,False,HIGH,4,generated
Bengaluru,Area_517,OLD_CITY,WIDE,False,False,MEDIUM,5,generated
Pune,Area_518,RURAL,MEDIUM,True,False,LOW,1,generated
Mumbai,Area_519,RURAL,MEDIUM,True,False,LOW,5,generated
Kolkata,Area_520,RURAL,NARROW,False,False,HIGH,3,generated
Delhi,Area_521,RURAL,MEDIUM,False,False,HIGH,2,generated
Hyderabad,Area_522,RURAL,NARROW,False,True,LOW,4,generated
Pune,Area_523,RURAL,MEDIUM,True,False,HIGH,1,generated
Chennai,Area_524,OLD_CITY,WIDE,True,True,LOW,1,generated
Pune,Area_525,URBAN,NARROW,True,False,LOW,5,generated
Delhi,Area_526,URBAN,WIDE,True,True,LOW,2,generated
Mumbai,Area_527,OLD_CITY,NARROW,True,False,HIGH,2,generated
Chennai,Area_528,RURAL,WIDE,True,False,LOW,5,generated
Chennai,Area_529,URBAN,MEDIUM,True,False,LOW,2,generated
Hyderabad,Area_530,RURAL,MEDIUM,True,False,MEDIUM,4,generated
Mumbai,Area_531,URBAN,WIDE,True,False,MEDIUM,2,generated
Bengaluru,Area_532,URBAN,WIDE,True,False,HIGH,4,generated
Mumbai,Area_533,OLD_CITY,MEDIUM,False,False,LOW,2,generated
Chennai,Area_534,URBAN,WIDE,True,False,LOW,5,generated
Kolkata,Area_535,URBAN,MEDIUM,False,False,HIGH,1,generated
Chennai,Area_536,URBAN,MEDIUM,True,False,LOW,4,generated
Delhi,Area_537,OLD_CITY,MEDIUM,False,False,MEDIUM,1,generated
Kolkata,Area_538,RURAL,NARROW,True,False,LOW,5,generated
Hyderabad,Area_539,URBAN,MEDIUM,True,False,HIGH,3,generated
Pune,Area_540,URBAN,MEDIUM,True,False,LOW,1,generated
Delhi,Area_541,URBAN,MEDIUM,True,False,LOW,1,generated
Delhi,Area_542,URBAN,NARROW,True,False,LOW,1,generated
Pune,Area_543,OLD_CITY,NARROW,False,False,HIGH,1,generated
Chennai,Area_544,OLD_CITY,WIDE,True,True,MEDIUM,3,generated
Pune,Area_545,URBAN,WIDE,False,False,HIGH,5,generated
Pune,Area_546,OLD_CITY,NARROW,False,False,LOW,1,generated
Delhi,Area_547,RURAL,NARROW,True,False,HIGH,1,generated
Chennai,Area_548,OLD_CITY,NARROW,True,True,LOW,2,generated
Hyderabad,Area_549,RURAL,MEDIUM,True,False,HIGH,2,generated
Hyderabad,Area_550,OLD_CITY,WIDE,False,False,LOW,1,generated
Bengaluru,Area_551,OLD_CITY,MEDIUM,True,True,HIGH,1,generated
Bengaluru,Area_552,OLD_CITY,WIDE,False,True,HIGH,2,generated
Chennai,Area_553,OLD_CITY,MEDIUM,True,True,LOW,1,generated
Bengaluru,Area_554,OLD_CITY,WIDE,True,False,LOW,2,generated
Delhi,Area_555,URBAN,WIDE,False,False,MEDIUM,3,generated
Chennai,Area_556,OLD_CITY,NARROW,False,False,MEDIUM,5,generated
Pune,Area_557,RURAL,NARROW,True,False,HIGH,1,generated
Kolkata,Area_558,OLD_CITY,WIDE,True,False,MEDIUM,3,generated
Mumbai,Area_559,URBAN,MEDIUM,True,False,HIGH,4,generated
Bengaluru,Area_560,URBAN,MEDIUM,False,True,HIGH,1,generated
Mumbai,Area_561,OLD_CITY,WIDE,False,False,LOW,1,generated
Hyderabad,Area_562,URBAN,MEDIUM,True,False,MEDIUM,4,generated
Mumbai,Area_563,RURAL,NARROW,True,False,MEDIUM,3,generated
Delhi,Area_564,RURAL,NARROW,True,False,HIGH,5,generated
Delhi,Area_565,RURAL,WIDE,True,False,MEDIUM,2,generated
Hyderabad,Area_566,URBAN,WIDE,True,False,LOW,4,generated
Mumbai,Area_567,URBAN,WIDE,True,False,LOW,5,generated
Pune,Area_568,URBAN,MEDIUM,True,False,MEDIUM,5,generated
Kolkata,Area_569,OLD_CITY,NARROW,False,False,HIGH,3,generated
Pune,Area_570,URBAN,NARROW,False,False,LOW,5,generated
Mumbai,Area_571,OLD_CITY,MEDIUM,False,False,MEDIUM,3,generated
Kolkata,Area_572,URBAN,NARROW,True,False,MEDIUM,2,generated
Mumbai,Area_573,OLD_CITY,MEDIUM,True,False,LOW,5,generated
Mumbai,Area_574,OLD_CITY,WIDE,True,False,LOW,1,generated
Mumbai,Area_575,URBAN,NARROW,True,True,HIGH,5,generated
Pune,Area_576,URBAN,MEDIUM,True,False,MEDIUM,3,generated
Kolkata,Area_577,RURAL,WIDE,True,False,MEDIUM,2,generated
Hyderabad,Area_578,OLD_CITY,MEDIUM,True,True,HIGH,4,generated
Bengaluru,Area_579,URBAN,WIDE,True,False,LOW,3,generated
Pune,Area_580,OLD_CITY,NARROW,True,False,HIGH,1,generated
Pune,Area_581,RURAL,MEDIUM,True,False,HIGH,5,generated
Delhi,Area_582,OLD_CITY,MEDIUM,False,True,HIGH,2,generated
Mumbai,Area_583,URBAN,NARROW,True,False,HIGH,2,generated
Mumbai,Area_584,OLD_CITY,MEDIUM,True,False,MEDIUM,4,generated
Pune,Area_585,RURAL,MEDIUM,True,True,HIGH,4,generated
Kolkata,Area_586,RURAL,MEDIUM,True,False,LOW,1,generated
Pune,Area_587,RURAL,MEDIUM,False,False,MEDIUM,2,generated
Pune,Area_588,OLD_CITY,NARROW,False,False,LOW,4,generated
Mumbai,Area_589,RURAL,WIDE,False,True,MEDIUM,1,generated
Kolkata,Area_590,URBAN,MEDIUM,True,False,MEDIUM,4,generated
Delhi,Area_591,OLD_CITY,MEDIUM,True,False,HIGH,3,generated
Pune,Area_592,URBAN,NARROW,False,False,HIGH,2,generated
Delhi,Area_593,URBAN,WIDE,True,True,LOW,3,generated
Bengaluru,Area_594,URBAN,MEDIUM,False,False,MEDIUM,4,generated
Bengaluru,Area_595,OLD_CITY,MEDIUM,False,True,LOW,1,generated
Pune,Area_596,RURAL,MEDIUM,True,True,MEDIUM,2,generated
Chennai,Area_597,URBAN,NARROW,True,True,LOW,1,generated
Pune,Area_598,URBAN,NARROW,False,False,LOW,1,generated
Delhi,Area_599,URBAN,NARROW,False,True,LOW,5,generated
Pune,Area_600,URBAN,MEDIUM,True,True,LOW,2,generated
Delhi,Area_601,RURAL,WIDE,False,False,LOW,3,generated
Delhi,Area_602,URBAN,MEDIUM,False,False,MEDIUM,1,generated
Hyderabad,Area_603,RURAL,WIDE,True,False,HIGH,2,generated
Mumbai,Area_604,OLD_CITY,WIDE,True,False,MEDIUM,5,generated
Pune,Area_605,URBAN,NARROW,True,True,LOW,5,generated
Kolkata,Area_606,RURAL,MEDIUM,True,False,MEDIUM,2,generated
Bengaluru,Area_607,RURAL,MEDIUM,True,False,LOW,4,generated
Pune,Area_608,URBAN,WIDE,False,False,LOW,1,generated
Chennai,Area_609,RURAL,MEDIUM,False,False,HIGH,5,generated
Bengaluru,Area_610,RURAL,NARROW,False,False,HIGH,5,generated
Mumbai,Area_611,RURAL,NARROW,True,True,HIGH,3,generated
Delhi,Area_612,URBAN,WIDE,True,False,HIGH,4,generated
Pune,Area_613,URBAN,MEDIUM,True,False,LOW,4,generated
Chennai,Area_614,RURAL,NARROW,True,True,HIGH,4,generated
Kolkata,Area_615,OLD_CITY,MEDIUM,True,False,MEDIUM,3,generated
Pune,Area_616,OLD_CITY,NARROW,False,True,LOW,5,generated
Hyderabad,Area_617,OLD_CITY,MEDIUM,True,True,LOW,4,generated
Bengaluru,Area_618,OLD_CITY,NARROW,False,False,HIGH,5,generated
Chennai,Area_619,OLD_CITY,NARROW,True,False,HIGH,3,generated
Hyderabad,Area_620,URBAN,WIDE,True,False,MEDIUM,1,generated
Kolkata,Area_621,RURAL,NARROW,True,True,HIGH,1,generated
Chennai,Area_622,OLD_CITY,NARROW,True,False,LOW,1,generated
Mumbai,Area_623,RURAL,WIDE,True,True,MEDIUM,4,generated
Delhi,Area_624,URBAN,WIDE,False,False,MEDIUM,5,generated
Pune,Area_625,RURAL,NARROW,True,False,HIGH,2,generated
Hyderabad,Area_626,URBAN,WIDE,True,False,HIGH,3,generated
Mumbai,Area_627,RURAL,NARROW,True,False,LOW,5,generated
Chennai,Area_628,RURAL,NARROW,True,False,HIGH,1,generated
Chennai,Area_629,URBAN,MEDIUM,True,False,HIGH,4,generated
Chennai,Area_630,OLD_CITY,WIDE,True,False,MEDIUM,5,generated
Mumbai,Area_631,OLD_CITY,WIDE,True,False,LOW,3,generated
Mumbai,Area_632,OLD_CITY,MEDIUM,True,False,LOW,1,generated
Pune,Area_633,OLD_CITY,MEDIUM,False,False,MEDIUM,5,generated
Kolkata,Area_634,URBAN,WIDE,False,False,LOW,1,generated
Kolkata,Area_635,URBAN,NARROW,True,False,HIGH,1,generated
Chennai,Area_636,RURAL,WIDE,True,False,HIGH,4,generated
Kolkata,Area_637,RURAL,WIDE,True,True,MEDIUM,5,generated
Delhi,Area_638,URBAN,NARROW,True,False,HIGH,1,generated
Delhi,Area_639,OLD_CITY,MEDIUM,True,False,HIGH,3,generated
Mumbai,Area_640,OLD_CITY,MEDIUM,True,True,LOW,5,generated
Chennai,Area_641,URBAN,MEDIUM,True,False,HIGH,2,generated
Delhi,Area_642,RURAL,NARROW,False,False,LOW,3,generated
Bengaluru,Area_643,OLD_CITY,MEDIUM,True,False,HIGH,2,generated
Kolkata,Area_644,RURAL,NARROW,False,False,LOW,5,generated
Mumbai,Area_645,RURAL,MEDIUM,False,False,LOW,4,generated
Hyderabad,Area_646,URBAN,WIDE,True,False,LOW,3,generated
Pune,Area_647,URBAN,WIDE,True,True,MEDIUM,3,generated
Mumbai,Area_648,URBAN,MEDIUM,True,False,HIGH,1,generated
Pune,Area_649,URBAN,NARROW,False,False,LOW,3,generated
Hyderabad,Area_650,URBAN,WIDE,True,True,LOW,1,generated
Pune,Area_651,OLD_CITY,NARROW,False,True,LOW,1,generated
Pune,Area_652,OLD_CITY,MEDIUM,False,False,LOW,3,generated
Mumbai,Area_653,OLD_CITY,NARROW,True,True,HIGH,5,generated
Chennai,Area_654,RURAL,NARROW,False,False,MEDIUM,1,generated
Delhi,Area_655,URBAN,MEDIUM,False,True,LOW,1,generated
Chennai,Area_656,OLD_CITY,NARROW,False,False,MEDIUM,2,generated
Hyderabad,Area_657,RURAL,MEDIUM,False,True,MEDIUM,4,generated
Pune,Area_658,RURAL,MEDIUM,True,False,HIGH,1,generated
Delhi,Area_659,RURAL,NARROW,False,False,HIGH,1,generated
Mumbai,Area_660,URBAN,MEDIUM,True,False,HIGH,5,generated
Chennai,Area_661,URBAN,WIDE,True,True,HIGH,5,generated
Mumbai,Area_662,OLD_CITY,WIDE,False,True,MEDIUM,1,generated
Mumbai,Area_663,URBAN,NARROW,False,False,LOW,1,generated
Kolkata,Area_664,RURAL,MEDIUM,True,True,MEDIUM,1,generated
Kolkata,Area_665,RURAL,WIDE,False,True,MEDIUM,4,generated
Hyderabad,Area_666,URBAN,MEDIUM,True,True,MEDIUM,3,generated
Pune,Area_667,URBAN,WIDE,True,False,LOW,4,generated
Chennai,Area_668,URBAN,MEDIUM,True,True,LOW,1,generated
Kolkata,Area_669,URBAN,WIDE,True,True,LOW,3,generated
Kolkata,Area_670,OLD_CITY,WIDE,True,True,MEDIUM,4,generated
Bengaluru,Area_671,RURAL,WIDE,True,False,LOW,3,generated
Mumbai,Area_672,RURAL,NARROW,False,False,MEDIUM,3,generated
Delhi,Area_673,URBAN,NARROW,True,False,LOW,2,generated
Bengaluru,Area_674,RURAL,WIDE,True,False,HIGH,3,generated
Kolkata,Area_675,URBAN,MEDIUM,True,True,HIGH,4,generated
Chennai,Area_676,RURAL,WIDE,False,True,HIGH,4,generated
Kolkata,Area_677,OLD_CITY,WIDE,True,True,HIGH,4,generated
Chennai,Area_678,URBAN,WIDE,True,True,MEDIUM,5,generated
Hyderabad,Area_679,URBAN,NARROW,False,False,MEDIUM,1,generated
Delhi,Area_680,RURAL,NARROW,True,False,MEDIUM,5,generated
Mumbai,Area_681,URBAN,WIDE,True,True,LOW,5,generated
Kolkata,Area_682,OLD_CITY,NARROW,True,False,MEDIUM,3,generated
Chennai,Area_683,URBAN,NARROW,True,True,MEDIUM,1,generated
Kolkata,Area_684,RURAL,MEDIUM,True,False,LOW,1,generated
Delhi,Area_685,URBAN,MEDIUM,True,True,MEDIUM,2,generated
Chennai,Area_686,OLD_CITY,MEDIUM,True,True,HIGH,1,generated
Delhi,Area_687,OLD_CITY,WIDE,True,False,HIGH,4,generated
Kolkata,Area_688,OLD_CITY,WIDE,True,False,LOW,3,generated
Hyderabad,Area_689,URBAN,MEDIUM,False,False,MEDIUM,3,generated
Pune,Area_690,URBAN,NARROW,True,False,MEDIUM,4,generated
Chennai,Area_691,OLD_CITY,NARROW,False,True,MEDIUM,5,generated
Pune,Area_692,URBAN,WIDE,False,True,LOW,2,generated
Kolkata,Area_693,OLD_CITY,WIDE,True,False,HIGH,2,generated
Mumbai,Area_694,RURAL,MEDIUM,True,True,HIGH,1,generated
Chennai,Area_695,OLD_CITY,MEDIUM,False,False,LOW,3,generated
Pune,Area_696,URBAN,MEDIUM,False,False,HIGH,2,generated
Pune,Area_697,RURAL,MEDIUM,True,False,LOW,5,generated
Bengaluru,Area_698,OLD_CITY,NARROW,True,False,LOW,1,generated
Hyderabad,Area_699,OLD_CITY,MEDIUM,True,True,HIGH,3,generated
Mumbai,Area_700,OLD_CITY,NARROW,False,False,LOW,4,generated
Chennai,Area_701,OLD_CITY,NARROW,False,False,HIGH,2,generated
Bengaluru,Area_702,URBAN,MEDIUM,False,False,LOW,5,generated
Bengaluru,Area_703,RURAL,WIDE,True,True,LOW,4,generated
Delhi,Area_704,URBAN,NARROW,True,False,MEDIUM,3,generated
Hyderabad,Area_705,OLD_CITY,MEDIUM,True,True,LOW,2,generated
Mumbai,Area_706,OLD_CITY,WIDE,True,False,HIGH,2,generated
Hyderabad,Area_707,OLD_CITY,NARROW,False,False,MEDIUM,1,generated
Pune,Area_708,URBAN,WIDE,True,True,MEDIUM,4,generated
Pune,Area_709,OLD_CITY,MEDIUM,True,False,HIGH,5,generated
Mumbai,Area_710,OLD_CITY,NARROW,False,False,MEDIUM,2,generated
Pune,Area_711,OLD_CITY,MEDIUM,True,False,HIGH,1,generated
Chennai,Area_712,URBAN,NARROW,True,False,MEDIUM,5,generated
Chennai,Area_713,URBAN,NARROW,False,False,HIGH,1,generated
Delhi,Area_714,OLD_CITY,WIDE,False,False,MEDIUM,2,generated
Chennai,Area_715,RURAL,MEDIUM,True,True,HIGH,4,generated
Chennai,Area_716,URBAN,MEDIUM,False,False,LOW,5,generated
Delhi,Area_717,OLD_CITY,NARROW,False,True,MEDIUM,3,generated
Chennai,Area_718,URBAN,NARROW,True,False,HIGH,1,generated
Hyderabad,Area_719,RURAL,MEDIUM,True,True,LOW,4,generated
Chennai,Area_720,RURAL,WIDE,True,True,HIGH,1,generated
Delhi,Area_721,RURAL,NARROW,True,False,HIGH,3,generated
Kolkata,Area_722,URBAN,WIDE,True,False,MEDIUM,1,generated
Bengaluru,Area_723,OLD_CITY,MEDIUM,False,True,LOW,1,generated
Mumbai,Area_724,URBAN,NARROW,False,True,LOW,3,generated
Pune,Area_725,RURAL,NARROW,True,True,LOW,1,generated
Hyderabad,Area_726,RURAL,NARROW,True,True,HIGH,4,generated
Mumbai,Area_727,URBAN,MEDIUM,True,False,MEDIUM,5,generated
Chennai,Area_728,URBAN,NARROW,True,False,LOW,2,generated
Hyderabad,Area_729,URBAN,MEDIUM,False,True,MEDIUM,5,generated
Kolkata,Area_730,URBAN,MEDIUM,True,True,HIGH,4,generated
Pune,Area_731,OLD_CITY,WIDE,True,False,MEDIUM,1,generated
Kolkata,Area_732,OLD_CITY,WIDE,True,False,HIGH,1,generated
Pune,Area_733,RURAL,WIDE,True,False,HIGH,5,generated
Chennai,Area_734,OLD_CITY,NARROW,False,False,MEDIUM,2,generated
Pune,Area_735,RURAL,MEDIUM,True,False,MEDIUM,3,generated
Delhi,Area_736,RURAL,WIDE,False,False,HIGH,5,generated
Kolkata,Area_737,RURAL,NARROW,True,True,LOW,3,generated
Kolkata,Area_738,OLD_CITY,MEDIUM,False,True,LOW,5,generated
Kolkata,Area_739,OLD_CITY,WIDE,True,False,MEDIUM,1,generated
Mumbai,Area_740,URBAN,MEDIUM,True,False,HIGH,3,generated
Mumbai,Area_741,URBAN,NARROW,True,False,MEDIUM,1,generated
Hyderabad,Area_742,RURAL,MEDIUM,True,False,LOW,3,generated
Hyderabad,Area_743,RURAL,WIDE,True,False,LOW,3,generated
Hyderabad,Area_744,RURAL,WIDE,False,False,LOW,5,generated
Bengaluru,Area_745,URBAN,WIDE,True,False,HIGH,2,generated
Delhi,Area_746,OLD_CITY,NARROW,False,True,HIGH,3,generated
Hyderabad,Area_747,RURAL,WIDE,True,False,MEDIUM,1,generated
Hyderabad,Area_748,OLD_CITY,WIDE,True,False,MEDIUM,1,generated
Mumbai,Area_749,OLD_CITY,WIDE,True,False,MEDIUM,5,generated
Kolkata,Area_750,OLD_CITY,WIDE,True,False,HIGH,3,generated
Chennai,Area_751,RURAL,WIDE,True,False,HIGH,2,generated
Hyderabad,Area_752,OLD_CITY,WIDE,True,True,MEDIUM,2,generated
Kolkata,Area_753,URBAN,NARROW,False,False,LOW,4,generated
Delhi,Area_754,URBAN,WIDE,True,False,LOW,5,generated
Hyderabad,Area_755,OLD_CITY,WIDE,True,True,MEDIUM,4,generated
Delhi,Area_756,URBAN,WIDE,True,False,LOW,2,generated
Chennai,Area_757,URBAN,WIDE,True,True,MEDIUM,1,generated
Hyderabad,Area_758,URBAN,NARROW,True,False,HIGH,1,generated
Kolkata,Area_759,RURAL,NARROW,True,False,LOW,5,generated
